index,book_name,author,author_rating,book_average_rating,book_ratings_count,genre,gross_sales,publisher_revenue,sale_price,sales_rank,publisher,units_sold,author_rating_score,author_popularity_score,profit_margin,revenue_per_unit,rating_weighted
949,Alanna: The First Adventure,Tamora Pierce,Excellent,4.27,85699,fiction,1867.8,1120.68,16.98,1119,Penguin Group (USA) LLC,4280,4,4.454192328769279,747.1199999999999,0.2618411214953271,365934.73
950,Her Fearful Symmetry,Audrey Niffenegger,Novice,3.23,63737,nonfiction,416.9,250.14,3.79,1120,HarperCollins Publishers,4280,1,3.1907593727445667,166.76,0.058443925233644854,205870.51
951,The Boston Girl,Anita Diamant,Intermediate,3.79,51603,fiction,548.9,0.0,4.99,1120,"Amazon Digital Services,  Inc.",4280,2,3.622073346624517,548.9,0.0,195575.37
952,"Lover Enshrined, part two",J.R. Ward,Excellent,4.38,84650,children,493.9,296.34,4.49,1123,Macmillan,4280,4,4.485052837154788,197.56,0.06923831775700934,370767.0
953,The Fall of Hyperion,Dan Simmons,Excellent,4.18,63235,nonfiction,641.3,384.78,5.83,1124,Simon and Schuster Digital Sales Inc,4280,4,4.3743857563138775,256.52,0.0899018691588785,264322.3
954,The Black Dahlia,James Ellroy,Intermediate,3.75,61412,fiction,1088.91,653.346,9.99,1127,Random House LLC,4280,2,3.6403041252034622,435.5640000000001,0.15265093457943926,230295.0
955,"Through the Looking-Glass, and What Alice Found There","Lewis Carroll, John Tenniel, Peter Glassman",Excellent,4.06,63050,fiction,216.91,130.146,1.99,1128,Simon and Schuster Digital Sales Inc,4280,4,4.337876791580375,86.76400000000001,0.030407943925233643,255982.99999999997
956,Wild Swans: Three Daughters of China,Jung Chang,Excellent,4.23,60193,nonfiction,434.91,260.946,3.99,1129,HarperCollins Christian Publishing,4280,4,4.380821281574522,173.964,0.060968691588785054,254616.39
957,"Go, Dog. Go!",P.D. Eastman,Excellent,4.08,66360,fiction,1160.85,696.51,10.65,1130,Penguin Group (USA) LLC,4280,4,4.352765168730017,464.3399999999999,0.16273598130841122,270748.8
959,Finders Keepers,Stephen King,Excellent,4.03,36541,fiction,107.91,0.0,0.99,1131,"Amazon Digital Services,  Inc.",4280,4,4.23411692530944,107.91,0.0,147260.23
960,The Strain,"Guillermo del Toro, Chuck Hogan",Intermediate,3.77,58631,fiction,107.91,64.746,0.99,1132,"Amazon Digital Services,  Inc.",4280,2,3.6382538834740172,43.164,0.015127570093457943,221038.87
961,The Complete Poems of Emily Dickinson,"Emily Dickinson, Thomas H. Johnson",Excellent,4.21,60278,fiction,543.91,0.0,4.99,1132,"Amazon Digital Services,  Inc.",4280,4,4.375066415585211,543.91,0.0,253770.38
962,Old Yeller,Fred Gipson,Excellent,4.06,69815,fiction,1502.02,901.212,13.78,1136,Macmillan,4280,4,4.355581985183466,600.808,0.21056355140186916,283448.89999999997
963,Born Standing Up: A Comic's Life,Steve Martin,Intermediate,3.87,60869,nonfiction,107.91,64.746,0.99,1137,"Amazon Digital Services,  Inc.",4280,2,3.6747613207012035,43.164,0.015127570093457943,235563.03
965,A Storm of Swords: Part 2 Blood and Gold,George R.R. Martin,Famous,4.56,54977,fiction,325.91,0.0,2.99,1140,"Amazon Digital Services,  Inc.",4280,3,4.164075574779463,325.91,0.0,250695.11999999997
967,Hearts in Atlantis,Stephen King,Intermediate,3.8,65063,fiction,216.91,130.146,1.99,1142,Macmillan,4240,2,3.6653363037168365,86.76400000000001,0.030694811320754713,247239.4
969,ç¾Šã‚’ã‚ãã‚‹å†’é™º [HitsujiwomegurubÅken],"Haruki Murakami, Alfred Birnbaum",Intermediate,3.94,55262,nonfiction,960.29,576.174,8.81,1147,Simon and Schuster Digital Sales Inc,4240,2,3.678973782909584,384.116,0.13589009433962262,217732.28
970,The Queen's Fool,Philippa Gregory,Intermediate,3.83,69504,fiction,598.41,359.046,5.49,1148,Simon and Schuster Digital Sales Inc,4240,2,3.6858064190694426,239.36399999999998,0.08468066037735848,266200.32
971,Days of Blood & Starlight,Laini Taylor,Excellent,4.21,85746,fiction,325.91,195.546,2.99,1148,"Amazon Digital Services,  Inc.",4240,4,4.4362875737891905,130.36400000000003,0.04611933962264151,360990.66
972,Jitterbug Perfume,Tom Robbins,Excellent,4.24,48277,fiction,325.91,0.0,2.99,1148,"Amazon Digital Services,  Inc.",4240,4,4.345499708157904,325.91,0.0,204694.48
973,"The Battle for Skandia (Ranger's Apprentice, #4)",John Flanagan,Excellent,4.32,60959,fiction,325.91,195.546,2.99,1149,"Amazon Digital Services,  Inc.",4240,4,4.410017983332618,130.36400000000003,0.04611933962264151,263342.88
974,The Darkest Minds,Alexandra Bracken,Excellent,4.26,83886,fiction,620.21,372.126,5.69,1150,Hachette Book Group,4240,4,4.447477865305448,248.08400000000006,0.08776556603773585,357354.36
975,O Zahir,"Paulo Coelho, Margaret Jull Costa",Intermediate,3.56,50921,fiction,434.91,0.0,3.99,1151,"Amazon Digital Services,  Inc.",4240,2,3.550762181024119,434.91,0.0,181278.76
976,The Power of Positive Thinking,Norman Vincent Peale,Excellent,4.08,52704,fiction,325.91,0.0,2.99,1152,"Amazon Digital Services,  Inc.",4240,4,4.3127407270672204,325.91,0.0,215032.32
977,"In a Dark, Dark Wood ",Ruth Ware,Intermediate,3.65,67344,fiction,107.91,0.0,0.99,1153,"Amazon Digital Services,  Inc.",4240,2,3.626322142901003,107.91,0.0,245805.6
978,The House of Mirth,"Edith Wharton, Nina Bawden",Intermediate,3.94,60611,fiction,325.91,0.0,2.99,1154,"Amazon Digital Services,  Inc.",4240,2,3.69502344582399,325.91,0.0,238807.34
979,Fairy Tail 1,"Hiro Mashima, William Flanagan",Famous,4.4,65477,fiction,434.91,0.0,3.99,1155,"Amazon Digital Services,  Inc.",4240,3,4.146438162234697,434.91,0.0,288098.80000000005
980,The Slow Regard of Silent Things,"Patrick Rothfuss, Nate  Taylor",Intermediate,3.92,57716,fiction,434.91,0.0,3.99,1156,"Amazon Digital Services,  Inc.",4240,2,3.6805214997426257,434.91,0.0,226246.72
981,Twelve Years a Slave,Solomon Northup,Excellent,4.15,39758,fiction,543.91,326.346,4.99,1156,Random House LLC,4240,4,4.284774181075388,217.56399999999996,0.07696839622641509,164995.7
982,"Lover Avenged, part one",J.R. Ward,Famous,4.41,82824,fiction,543.91,0.0,4.99,1160,"Amazon Digital Services,  Inc.",109,3,4.1902645778215994,543.91,0.0,365253.84
983,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,Excellent,4.16,57259,fiction,107.91,0.0,0.99,1160,"Amazon Digital Services,  Inc.",109,4,4.351140537474232,107.91,0.0,238197.44
984,Infidel,Ayaan Hirsi Ali,Excellent,4.2,58432,fiction,107.91,0.0,0.99,1161,"Amazon Digital Services,  Inc.",109,4,4.366663273572538,107.91,0.0,245414.40000000002
985,The Black Swan: The Impact of the Highly Improbable,Nassim Nicholas Taleb,Intermediate,3.88,53586,fiction,761.91,0.0,6.99,1161,"Amazon Digital Services,  Inc.",109,2,3.6556237777201117,761.91,0.0,207913.68
986,The Twelve,Justin Cronin,Intermediate,3.98,56756,fiction,538.92,0.0,4.99,1164,"Amazon Digital Services,  Inc.",108,2,3.6956077727700007,538.92,0.0,225888.88
987,ÐžÐ´Ð¸Ð½ Ð´ÐµÐ½ÑŒ Ð˜Ð²Ð°Ð½Ð° Ð”ÐµÐ½Ð¸ÑÐ¾Ð²Ð¸Ñ‡Ð°,"Aleksandr Solzhenitsyn, H.T. Willetts",Intermediate,3.94,61678,fiction,646.92,388.152,5.99,1166,Hachette Book Group,108,2,3.6980549295580003,258.768,3.594,243011.32
988,The Diamond Age,Neal Stephenson,Excellent,4.19,61836,fiction,970.92,582.552,8.99,1167,Macmillan,108,4,4.3734993647117815,388.36799999999994,5.394,259092.84000000003
989,A Canticle for Leibowitz,Walter M. Miller Jr.,Intermediate,3.97,66721,fiction,106.92,0.0,0.99,1167,"Amazon Digital Services,  Inc.",108,2,3.720707622341715,106.92,0.0,264882.37
990,á¼ˆÎ½Ï„Î¹Î³ÏŒÎ½Î·,"Sophocles, J.E. Thomas",Intermediate,3.6,67608,fiction,106.92,64.152,0.99,1167,"Amazon Digital Services,  Inc.",108,2,3.612001804945702,42.768,0.594,243388.80000000002
991,Brooklyn,Colm TÃ³ibÃ­n,Intermediate,3.63,55459,fiction,1659.96,995.976,15.37,1168,"Amazon Digital Services,  Inc.",108,2,3.5865919460967373,663.984,9.222,201316.16999999998
992,Wither,Lauren DeStefano,Intermediate,3.81,84776,fiction,412.56,0.0,3.82,1169,"Amazon Digital Services,  Inc.",108,2,3.7143112176576936,412.56,0.0,322996.56
993,Hillbilly Elegy. A Memoir of a Family and Culture in Crisis,J.D. Vance,Intermediate,3.99,80737,fiction,430.92,0.0,3.99,1169,"Amazon Digital Services,  Inc.",108,2,3.7598311948356544,430.92,0.0,322140.63
994,Crossroads of Twilight,Robert Jordan,Intermediate,3.82,61361,fiction,430.92,0.0,3.99,1170,"Amazon Digital Services,  Inc.",108,2,3.661159802532879,430.92,0.0,234399.02
995,The Red Badge of Courage,Stephen Crane,Novice,3.21,68448,fiction,1186.92,712.152,10.99,1173,Penguin Group (USA) LLC,108,1,3.1971468430908274,474.76800000000003,6.594,219718.08
996,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,Excellent,4.17,60236,fiction,1150.2,690.12,10.65,1174,Penguin Group (USA) LLC,108,4,4.36294533377713,460.08000000000004,6.39,251184.12
997,Gardens of the Moon,Steven Erikson,Intermediate,3.85,57993,fiction,430.92,0.0,3.99,1175,"Amazon Digital Services,  Inc.",108,2,3.6603532256894384,430.92,0.0,223273.05000000002
998,A Bruxa de Portobello,Paulo Coelho,Intermediate,3.51,51461,fiction,1327.32,796.392,12.29,1179,HarperCollins Publishers,108,2,3.5375946641845184,530.9279999999999,7.3740000000000006,180628.11
999,A Swiftly Tilting Planet,Madeleine L'Engle,Excellent,4.13,75851,fiction,322.92,0.0,2.99,1182,"Amazon Digital Services,  Inc.",108,4,4.390986814550155,322.92,0.0,313264.63
1000,Gregor the Overlander,Suzanne Collins,Intermediate,3.99,66823,fiction,322.92,0.0,2.99,1183,"Amazon Digital Services,  Inc.",108,2,3.726972987359121,322.92,0.0,266623.77
1001,Sing You Home,Jodi Picoult,Intermediate,3.76,62494,fiction,516.24,309.744,4.78,1184,"Amazon Digital Services,  Inc.",108,2,3.6463381089582825,206.49599999999998,2.8680000000000003,234977.43999999997
1002,The Tale of the Body Thief,Anne Rice,Intermediate,3.7,67267,fiction,214.92,128.952,1.99,1186,HarperCollins Publishers,108,2,3.641123406203931,85.96799999999999,1.194,248887.90000000002
1003,The Camel Club,David Baldacci,Excellent,4.02,58973,nonfiction,139.32,83.592,1.29,1187,"Amazon Digital Services,  Inc.",108,4,4.314264234180568,55.727999999999994,0.774,237071.45999999996
1004,Saving The World and Other Extreme Sports,James Patterson,Excellent,4.16,75436,fiction,748.44,449.064,6.93,1190,Hachette Book Group,108,4,4.399033763570648,299.37600000000003,4.158,313813.76
1005,Blood of the Fold,Terry Goodkind,Intermediate,3.98,60624,fiction,106.92,64.152,0.99,1192,"Amazon Digital Services,  Inc.",108,2,3.7070607006441283,42.768,0.594,241283.52
1006,The Boleyn Inheritance,Philippa Gregory,Intermediate,3.84,62135,fiction,646.92,388.152,5.99,1193,Hachette Book Group,108,2,3.669337316858591,258.768,3.594,238598.4
1007,A Spool of Blue Thread,Anne Tyler,Novice,3.4,42339,fiction,1186.92,712.152,10.99,1194,Penguin Group (USA) LLC,108,1,3.170700341473357,474.76800000000003,6.594,143952.6
1008,The Underground Railroad,Colson Whitehead,Excellent,4.04,72052,fiction,538.92,0.0,4.99,1195,"Amazon Digital Services,  Inc.",108,4,4.355060827127717,538.92,0.0,291090.08
1009,Masquerade,Melissa de la Cruz,Intermediate,3.91,76598,fiction,106.92,64.152,0.99,1196,"Amazon Digital Services,  Inc.",108,2,3.726689239981936,42.768,0.594,299498.18
1010,The Iron Queen,Julie Kagawa,Excellent,4.24,82373,nonfiction,430.92,0.0,3.99,1196,"Amazon Digital Services,  Inc.",108,4,4.43831606216256,430.92,0.0,349261.52
1011,Losing It,Cora Carmack,Intermediate,3.77,84438,fiction,538.92,323.352,4.99,1197,HarperCollins Publishers,108,2,3.701617232549399,215.56799999999998,2.9939999999999998,318331.26
1013,Disgrace,J.M. Coetzee,Intermediate,3.83,50422,fiction,1078.92,647.352,9.99,1198,Random House LLC,108,2,3.6300514724718025,431.5680000000001,5.994,193116.26
1014,The House at Pooh Corner,"A.A. Milne, Ernest H. Shepard",Excellent,4.36,69102,fiction,214.92,0.0,1.99,1199,"Amazon Digital Services,  Inc.",108,4,4.443798760803016,214.92,0.0,301284.72000000003
1015,The Black Prism,Brent Weeks,Excellent,4.24,58906,fiction,430.92,0.0,3.99,1199,"Amazon Digital Services,  Inc.",108,4,4.380066762266209,430.92,0.0,249761.44
1016,The Mermaid Chair,Sue Monk Kidd,Novice,3.1,62760,fiction,322.92,0.0,2.99,1199,"Amazon Digital Services,  Inc.",108,1,3.149075941913837,322.92,0.0,194556.0
1017,Frog and Toad Are Friends,Arnold Lobel,Excellent,4.18,70119,nonfiction,322.92,193.752,2.99,1200,HarperCollins Publishers,108,4,4.392336762968703,129.168,1.794,293097.42
1018,The Carnivorous Carnival,"Lemony Snicket, Brett Helquist",Intermediate,3.97,83981,fiction,105.93,0.0,0.99,1201,"Amazon Digital Services,  Inc.",107,2,3.760674485194458,105.93,0.0,333404.57
1019,Heist Society,Ally Carter,Intermediate,3.91,75834,fiction,854.93,512.958,7.99,1201,Random House LLC,107,2,3.7249478764409,341.972,4.794,296510.94
1020,Behind Closed Doors,B.A. Paris,Intermediate,3.93,57865,fiction,919.13,551.478,8.59,1201,Penguin Group (USA) LLC,107,2,3.6839693850797364,367.65200000000004,5.154,227409.45
1021,The Killer Angels,Michael Shaara,Excellent,4.3,58372,nonfiction,105.93,63.558,0.99,1203,"Amazon Digital Services,  Inc.",107,4,4.396484805540375,42.37200000000001,0.594,250999.59999999998
1022,"Circus of the Damned (Anita Blake, Vampire Hunter, #3)",Laurell K. Hamilton,Excellent,4.16,73883,fiction,426.93,256.158,3.99,1206,Penguin Group (USA) LLC,107,4,4.395420159855643,170.772,2.394,307353.28
1023,Ptolemy's Gate,Jonathan Stroud,Excellent,4.24,63838,fiction,1272.23,763.338,11.89,1207,HarperCollins Publishers,107,4,4.394034430172386,508.89200000000005,7.1339999999999995,270673.12
1024,The Island of Dr. Moreau,H.G. Wells,Intermediate,3.72,60346,fiction,640.93,0.0,5.99,1212,"Amazon Digital Services,  Inc.",107,2,3.6282622740429087,640.93,0.0,224487.12000000002
1027,Out of My Mind,Sharon M. Draper,Excellent,4.37,63756,nonfiction,319.93,0.0,2.99,1215,"Amazon Digital Services,  Inc.",107,4,4.432811149490116,319.93,0.0,278613.72000000003
1028,Rapture,Lauren Kate,Excellent,4.03,79360,nonfiction,1282.93,769.758,11.99,1216,Random House LLC,107,4,4.368842852628942,513.172,7.194,319820.80000000005
1029,Switched,Amanda Hocking,Intermediate,3.89,45319,fiction,640.93,384.558,5.99,1217,Macmillan,107,2,3.629515960476544,256.37199999999996,3.594,176290.91
1030,Ð”Ð¾ÐºÑ‚Ð¾Ñ€ Ð–Ð¸Ð²Ð°Ð³Ð¾,"Boris Pasternak, Max Hayward, Manya Harari, John Bayley",Excellent,4.03,59973,fiction,854.93,512.958,7.99,1217,HarperCollins Publishers,107,4,4.320185206128377,341.972,4.794,241691.19
1034,Death Comes to Pemberley,P.D. James,Novice,3.21,65906,fiction,426.93,256.158,3.99,1220,"Amazon Digital Services,  Inc.",107,1,3.1905726174304707,170.772,2.394,211558.26
1035,Ethan Frome,Edith Wharton,Novice,3.35,72421,nonfiction,405.53,243.318,3.79,1222,HarperCollins Publishers,107,1,3.248948205634928,162.21199999999996,2.274,242610.35
1036,A Map of the World,"Jane Hamilton, Frank  Muller, C.J. Critt",Intermediate,3.78,61347,fiction,324.21,194.526,3.03,1223,"Amazon Digital Services,  Inc.",107,2,3.64912016356117,129.68399999999997,1.818,231891.65999999997
1037,It Ends with Us,Colleen Hoover,Famous,4.44,80433,fiction,747.93,448.758,6.99,1223,Penguin Group (USA) LLC,107,3,4.194175866718773,299.17199999999997,4.194,357122.52
1038,The Gift of the Magi,"O. Henry, Lisbeth Zwerger",Excellent,4.07,66537,nonfiction,951.23,570.738,8.89,1224,Simon and Schuster Digital Sales Inc,107,4,4.350227897080103,380.49199999999996,5.3340000000000005,270805.59
1039,The Electric Kool-Aid Acid Test,Tom Wolfe,Intermediate,3.92,54848,fiction,319.93,0.0,2.99,1225,"Amazon Digital Services,  Inc.",107,2,3.671667485592435,319.93,0.0,215004.16
1040,The Naked Lunch,"William S. Burroughs, James Grauerholz, Barry  Miles",Novice,3.46,55473,fiction,529.65,317.79,4.95,1226,"Amazon Digital Services,  Inc.",107,1,3.2356357928725066,211.85999999999996,2.97,191936.58
1041,The Sandman: Dream Country,"Neil Gaiman, Kelley Jones, Charles Vess, Colleen Doran, Malcolm Jones III, Steve Erickson",Excellent,4.28,67753,fiction,426.93,0.0,3.99,1230,"Amazon Digital Services,  Inc.",107,4,4.416373975916866,426.93,0.0,289982.84
1042,A Painted House,John Grisham,Intermediate,3.67,59974,nonfiction,105.93,0.0,0.99,1232,"Amazon Digital Services,  Inc.",107,2,3.6121881026559475,105.93,0.0,220104.58
1043,The Left Hand of Darkness,"Ursula K. Le Guin, Lech JÄ™czmyk",Excellent,4.05,61888,fiction,822.83,493.698,7.69,1233,Random House LLC,107,4,4.331645386174618,329.13200000000006,4.614,250646.4
1044,Let It Snow: Three Holiday Romances,"John Green, Maureen Johnson, Lauren Myracle",Intermediate,3.84,57632,fiction,1149.18,689.508,10.74,1235,Penguin Group (USA) LLC,107,2,3.6562684906889387,459.672,6.444,221306.88
1045,"Full Dark, No Stars",Stephen King,Excellent,4.03,60672,fiction,640.93,384.558,5.99,1236,Random House LLC,107,4,4.322198187733574,256.37199999999996,3.594,244508.16
1046,Being Mortal: Medicine and What Matters in the End,Atul Gawande,Famous,4.4,56510,fiction,319.93,0.0,2.99,1237,"Amazon Digital Services,  Inc.",107,3,4.12085319699907,319.93,0.0,248644.00000000003
1047,Intensity,Dean Koontz,Excellent,4.04,58062,fiction,104.94,0.0,0.99,1238,"Amazon Digital Services,  Inc.",106,4,4.317559788483804,104.94,0.0,234570.48
1048,Chelsea Chelsea Bang Bang,Chelsea Handler,Intermediate,3.81,55355,children,477.0,286.2,4.5,1241,"Amazon Digital Services,  Inc.",106,2,3.6402658802623566,190.8,2.6999999999999997,210902.55000000002
1049,Et dukkehjem,"Henrik Ibsen, Michael   Meyer",Intermediate,3.69,69450,fiction,1588.94,953.364,14.99,1243,Hachette Book Group,106,2,3.6436714013475546,635.576,8.994,256270.5
1050,Hawaii,James A. Michener,Excellent,4.18,59963,fiction,212.0,0.0,2.0,1243,"Amazon Digital Services,  Inc.",106,4,4.365156238196085,212.0,0.0,250645.34
1051,Revolutionary Road,Richard Yates,Intermediate,3.89,56550,fiction,735.64,441.384,6.94,1244,Penguin Group (USA) LLC,106,2,3.6679761156101036,294.256,4.164,219979.5
1052,Nick & Norah's Infinite Playlist,"Rachel Cohn, David Levithan",Intermediate,3.73,60372,fiction,846.94,508.164,7.99,1247,Random House LLC,106,2,3.6313371027818353,338.77600000000007,4.794,225187.56
1053,Rosencrantz and Guildenstern are Dead,"Tom Stoppard, Henry Popkin",Excellent,4.06,67077,nonfiction,1334.54,800.724,12.59,1248,Random House LLC,106,4,4.348632042075034,533.8159999999999,7.554,272332.62
1054,Forever,Maggie Stiefvater,Intermediate,3.91,85034,fiction,827.86,496.716,7.81,1249,Penguin Group (USA) LLC,106,2,3.744839086418661,331.144,4.686,332482.94
1055,The Beach,Alex Garland,Intermediate,3.91,52333,fiction,589.36,353.616,5.56,1251,Hachette Book Group,106,2,3.6605135720272464,235.74400000000003,3.336,204622.03
1056,Saving CeeCee Honeycutt,"Beth Hoffman, Jenna Lamia",Intermediate,3.92,54341,fiction,316.94,0.0,2.99,1253,"Amazon Digital Services,  Inc.",106,2,3.6700542472505617,316.94,0.0,213016.72
1057,Deadlocked,Charlaine Harris,Intermediate,3.65,65932,nonfiction,1058.94,635.364,9.99,1255,"Amazon Digital Services,  Inc.",106,2,3.6226411347646685,423.576,5.994000000000001,240651.8
1058,Everything's Eventual: 14 Dark Tales,Stephen King,Intermediate,3.94,60932,fiction,316.94,190.164,2.99,1255,"Amazon Digital Services,  Inc.",106,2,3.695941024352508,126.77600000000001,1.7939999999999998,240072.08
1061,Airframe,Michael Crichton,Intermediate,3.66,59229,fiction,104.94,0.0,0.99,1263,"Amazon Digital Services,  Inc.",106,2,3.6070166930563774,104.94,0.0,216778.14
1062,Magician,Raymond E. Feist,Excellent,4.17,62432,fiction,815.14,489.084,7.69,1265,Random House LLC,106,4,4.369165681575542,326.056,4.614,260341.44
1063,Bet Me,Jennifer Crusie,Intermediate,3.95,70737,fiction,846.94,508.164,7.99,1266,Random House LLC,106,2,3.7248611106775398,338.77600000000007,4.794,279411.15
